X		《 刑法 》 的 洩密罪 ，
X		是 一針見血 之 論 。
X		是 今年 二月 烏克蘭 國會 在 示威 中 遭到 武裝 分子 占領 ；
X		是 反 黑箱 ？
X		是 可以 預期 的 結果 。
X		是 目前 民進黨 扮演 的 角色 「 公共性 」 不足 ，
LL	程序 杯葛 	是 因 審查 服貿 不斷 出現 程序 杯葛 及 混亂 ，
LL	混亂	是 因 審查 服貿 不斷 出現 程序 杯葛 及 混亂 ，
X		是 因為 忘 了 沉默 的 大眾
X		是 在 「 民事 庭 」 可否 受理 政黨 黨員 資格 的 訴訟 ；
X		是 在 改善 兩岸 政經 關係 ，
X		是 例外 中 的 例外 。
X		是 近日 才 讀 了 服貿 「 懶人包 」 ，
X		是 指 民進黨 「 逢 中必 反 」 的 政策 應該 調整 ；
X		是 政府 一直 未 能 將 社會 上 支持 服貿 的 沉默 力量 當成 後盾 ，
X		是 為 正 辦 。
X		是 要 追究 公務員 洩漏 「 應 秘密 」 的 消息 或 文書 ；
X		是 要 經由 組織 與 代言 ，
X		是 黑箱 作業 ；
X		是 歐盟 發表 了 兩 波 對 卅多 名 俄國 官員 的 制裁 名單 ，
X		是 誰 把 只有 「 過 」 或 「 不過 」 兩 條 路 的 服貿 協議 ，
X		是 誰 把 服 貿協議 公聽會 拖延 了 九 個 月 之 久 ，
X		是 靠 著 耕耘 公共 領域 的 荒蕪 地帶 ，
X		是 學生 在 運動 中 表現 的 民主 氣質 問題 。
X		是 學生 們 攻占 的 是 代表 民主 國家 「 國會 主權 」 的 議事 殿堂 ，
X		是否 可 立即 據 此 要求 恢復 黨籍 ？
X		是否 合於 知識 的 良知 及 比例 原則 ？
X		是否 存在 涉中 議題 上 的 迷障 ，
X		某些 議題 由於 是非 分明 ，
X		派系 至少 是 建立 在 理念 或 路線 的 異同 。
X		為 他們 發出 聲音 ，
DT	為 台灣 爭取 利益 ？	為 台灣 爭取 利益 ？
X		為 向 社會 大眾 說明 案情 ，
X		為 此 ，
X		為何 立院 審議 新加坡 協議 及 紐西蘭 協議 皆 遵照 「 行政 議簽 ╱ 事 後 審查 ╱ 包裹 表決 」 的 立法 規範 ，
X		為何 明明 知道 ，
X		甚至 也 可能 符合 國民黨 意欲 求和 的 心理 ；
X		甚至 以 占領 立院 或 攻占 其他 官署 為 手段 ，
X		甚至 有 被 黨 內 某些 個人 或 特定 群體 把持 的 傾向 ，
X		甚至 沒有 足夠 能量 帶領 社會 往 前 推進 。
X		甚至 尚 主張 另 訂 《 兩岸 協議 監督 條例 》 （ 難道 也 要 訂 《 ＴＰＰ 監督 條例 》 ，
X		甚至 承認 了 民眾 對 其 「 逢 中必 反 」 之 厭惡 。
X		甚至 要求 制訂 「 兩岸 協議 監督 條例 」 ，
X		甚至 破壞 立法院 和 議場 設施 ，
X		甚至 強烈 懷疑 政策 動機 。
X		甚至 連 特偵組 開 記者會 說明 關說 情節 ，
LL	視 人民 為 政黨 可 驅遣 之 「 工具 」 	甚至 視 人民 為 政黨 可 驅遣 之 「 工具 」 ，
X		甚至 衝撞 行政院 ，
X		相形之下 ，
X		相信 一定 能 修出 比 大法官 解釋 更 進步 的 《 集遊法 》 。
X		相當 程度 反映 了 當下 台灣 詭異 的 政治 氣候 和 社會 氛圍 。
X		相對 於 判決 造成 的 法政 影響 顯 不 相當 。
LL	大剌剌	看 王金平 昨天 大剌剌 拒絕 出席 「 院際 會議 」 ，
X		看來 ，
LL	併吞	看看 普亭 併吞 克里米亞 的 三部曲 ，
X		看看 該 黨 近 廿 年 的 變化 即 一目了然 。
X		約 占 烏克蘭 國內 生產 毛額 的 十二％ 。
X		美國 和 歐盟 的 態度 也 不 一致 。
X		美國 國務卿 柯瑞 訪問 烏克蘭 ，
X	胡適	胡適 當年 論 「 容忍 」 ，
X		若 不 向 統領 五 院 的 總統 報告 ，
X		若 不能 參與 ＴＰＰ 或 ＲＣＥＰ ，
X		若 自 外 於 周邊 國家 正 熱烈 構築 的 區域 夥伴 協議 ，
X		若 能 讓 立院 恢復 運作 ，
NCL	服貿 黑箱	若 從 「 反 服貿 黑箱 」 訴求 看 ，
X		若 從 「 反 服貿 黑箱 」 訴求 看 ，
X		若 無 兩岸 貿易 挹注 ，
X		若 無法 爭取到 中間 力量 的 支持 ，
X		若 當初 經 「 中評會 」 而 非 「 考紀會 」 決議 ，
X		若 學生 無法 針對 「 反 服貿 」 訴求 設定 可以 達成 的 目標 ，
X		若此 一 判決 成為 判例 ，
X		若此 一 數字 屬實 ，
X		若此 事 無法 妥善 解決 ，
X		若是 規模 較 小 的 陳情 請願 ，
X		要 回答 的 問題 太多 ，
LL	「 反 民主 」	要 指 誰 「 反 民主 」 、 「 黑箱 」 ，
LL	「 黑箱 」 ，	要 指 誰 「 反 民主 」 、 「 黑箱 」 ，
X		要 容忍 異議 。
X		要 說 國民黨 的 懲處 不符 比例 原則 ，
X		要 說 這 次 判決 是 為 王金平 「 量 身 打造 」 ，
X		要 談 民進黨 的 「 私有化 」 ，
X		要 學生 和平 離開 他們 占領 的 國會 ，
X		要 讓 台灣 「 變成 第二 個 烏克蘭 」 。
X		要求 立委 簽署 承諾書 ，
X		要求 李登輝 下台 。
LL	困窘	迫使 台灣 經濟 困窘 而 釀生 內亂 再 加 利用為 好 。
LL	迫使	迫使 政府 做出 改革 。
X		迫使 政府 做出 改革 。
X		重新 設定 收場 目標 ，
X		重點 則 在 「 公權 」 身分 的 認定 ，
X	區域 經濟 整合 趨勢	面對 區域 經濟 整合 趨勢 ，
X		面對 區域 經濟 整合 趨勢 ，
BW	絕不	音量 絕不 稍 遜 ，
NCL	「 解嚴 後 首 波 民主 世代 」	倘若 二十六 歲 的 林 生 此 語 能夠 反映 這些 「 解嚴 後 首 波 民主 世代 」 對 民主 政治 的 認知 與 思想 ，
X		倘若 二十六 歲 的 林 生 此 語 能夠 反映 這些 「 解嚴 後 首 波 民主 世代 」 對 民主 政治 的 認知 與 思想 ，
X		倘若 不 持 政治 成見 ，
X		值得 注意 的 是 ，
X		值得 擔心 的 倒 不 是 此 一 行動 會 演成 失控 ，
X		剛剛 從 街頭 奪得 政權 的 烏克蘭 臨時 政府 ，
X		原本 只是 要求 服貿 逐條 審查 ，
LL	井然有序	原本 贏得 外界 讚賞 的 井然有序 ，
X		原本 贏得 外界 讚賞 的 井然有序 ，
X		原因 不 在 經貿 議題 不 重要 ，
X		原因 是 ，
X		原因 是 ，
X		原因 無 他 ，
X		原是 民主 的 日常 課題 。
X		哪 有 國家 大局 可 言 。
X		容忍 比 自由 更 重要 。
X		弱勢 產業 容易 受到 市場 開放 的 影響 ，
X		恐 也 是 構成 敗訴 原因 。
LL	失之 偏頗	恐怕 失之 偏頗 。
X		恐怕 失之 偏頗 。
X		恐怕 尚 在 未定之天 。
LL	狗尾續貂	恐怕 都 是 狗尾續貂 。
X		恐怕 都 是 狗尾續貂 。
LL	挾制 民意	捍衛 民主 若 以 挾制 民意 為 得 計 ，
X		捍衛 民主 若 以 挾制 民意 為 得 計 ，
LL	根本	根本 不 在乎 犧牲 台灣 的 未來 及 民眾 的 利益 。
X		根本 不 在乎 犧牲 台灣 的 未來 及 民眾 的 利益 。
LL	根本	根本 毋 需 擔心 市場 開放 會 對 台灣 造成 致命 衝擊 。
LL	根本	根本 和 蘇貞昌 沒有 兩樣 。
LL	集體 暴力 	根本 是 在 利用 集體 暴力 剝奪 個人 意志 ，
X		根本 是 在 利用 集體 暴力 剝奪 個人 意志 ，
X		根據 《 人團法 》 ，
X		案件 審議 的 程序 也 有 瑕疵 ，
X		烏克蘭 不再 是 外界 關注 的 焦點 ，
X		烏克蘭 今天 的 處境 ，
LL	前車之鑑	烏克蘭 近日 的 情勢 更 可謂 前車之鑑 。
X		烏克蘭 近日 的 情勢 更 可謂 前車之鑑 。
X		烏克蘭 卻 失去 了 克里米亞 ，
DT	烏克蘭 財政 會不會 崩潰 ，	烏克蘭 財政 會不會 崩潰 ，
X		烏克蘭 財政 會不會 崩潰 ，
X		特偵組 把 王金平 、 曾 勇夫 、 柯建銘 等 人 的 部分 通 聯 紀錄 在 記者會 上 披露 ，
LL	令 人 三 嘆	真是 令 人 三 嘆 的 法匠 思維 。
NCL	法匠	真是 令 人 三 嘆 的 法匠 思維 。
X		站 在 檢察 總長 的 立場 ，
X		紛亂 經年 ，
X		能 反映 主事 者 希望 傳播 的 價值 ，
X		草案 採取 了 「 四 加 二 」 的 監督 程序 ，
PS	豈不 變成 自己 所 鄙薄 的 人 ？	豈不 變成 自己 所 鄙薄 的 人 ？
X		起因 是 認為 張慶忠 宣布 服貿 為 「 已 審查 」 違反 程序 正義 ，
X		院 外 和 各 地 的 聲援 也 在 擴大 。
X		院際 會議 解套
LL	肆無忌憚	除 太陽花 較 野百合 肆無忌憚 外 ，
X		除了 「 親歐 」 或 「 親俄 」 的 路線 鬥爭 外 ，
X		除了 投票 「 數 人頭 」 ，
X		除了 缺乏 正當性 ，
X		除了 塗鴉 、 貼 海報 ，
X	經濟 受阻	除了 經濟 受阻 ，
X		除非 國會 「 以 民主 埋葬 民主 」 ，
X		除非 學生 及 民進黨 主張 台灣 應 由 北京 全面 「 包養 」 ，
X		馬 政府 上任 後 ，
X		馬 政府 已 同意 服貿協議 退回 委員會 重 審 ，
X		馬 政府 今天 的 讓步 即 完全 失去 意義 。
LL	步步 退讓	馬 政府 步步 退讓 ，
X		馬 政府 的 民意 支持度 偏低 是 其一 ，
X		馬 政府 的 危機 處理 常常 落入 「 打破 杯子 ，
X		馬 政府 則 交由 行政院 規劃 召開 「 經貿 國是 會議 」 作為 因應 ；
LL	狂暴 反對	馬 政府 當初 是 在 民進黨 的 狂暴 反對 下 ，
LL	置若罔聞	馬 政府 置若罔聞 。
DT	?	馬 政府 難道 也 只 能 照單全收 ？
X		馬 總統 已 表明 支持 「 兩岸 協議 監督 機制 」 的 法制化 ，
X		馬 總統 可以 不 在乎 自己 的 尊嚴 受損 ，
LL	受挫	馬 總統 多 次 受挫 ，
LL	步步 退讓	馬 總統 步步 退讓 ，
X		馬 總統 的 民意 支持度 現在 還 剩下 幾 趴 ，
X		馬 總統 要 陪 學生 玩 到 幾時 ？
X		馬 總統 聲稱 「 尊重 國會 自主 」 ，
LL	一敗塗地	馬王 的 九月 政爭 落得 一敗塗地 並 賠上 黃世銘 ，
X	一敗塗地	馬王 的 九月 政爭 落得 一敗塗地 並 賠上 黃世銘 ，
DS	必須	馬英九 、 江宜樺 必須 懂得 召喚 「 沉默 的 多數 」 ，
LL	薄弱	馬英九 的 「 領導 力 」 薄弱 ，
X		馬英九 的 「 領導 力 」 薄弱 ，
X		馬英九 與 江宜樺 都 是 學者 氣味 太 重 的 人 ，
X		假設 蔡英文 當選 主席 ，
LL	過激	偶爾 有 過激 人士 ，
LL	區區	區區 五百 名 學生 的 代表性 又 在 哪裡 ？
X		區區 五百 名 學生 的 代表性 又 在 哪裡 ？
X		參加 ＴＰＰ 及 ＲＣＥＰ 等 區域 經濟 夥伴 協定 ，
X		參與 此 次 學運 的 學生 ，
X		唯 「 退回 服貿 ╱ 重啟 談判 」 等 學運 主張 ，
X		唯 民進黨 立院 黨團 不能 說 「 黑箱 」 ；
X		唯 這 個 國家 畢竟 仍 要 等到 學生 退出 國會 議場 後 始 能 正常 運作 ，
X		唯獨 服貿協議 卻 要 「 政黨 協商 ╱ 逐條 審查 」 ，
X		問題 在 ，
X		問題 在 ，
X		問題 是 ，
X		問題 是 ，
X		問題 是 ，
X	不斷 地 「 擋 」	國民黨 的 因應 就是 不斷 地 「 擋 」 ，
X		國民黨 的 因應 就是 不斷 地 「 擋 」 ，
X	只 為了	國民黨 排 案 只 為了 早日 交差 了事 ，
NCL	霸占 國會 者	國家 能否 由 霸占 國會 者 來 領導
PS	國家 能否 由 霸占 國會 者 來 領導	國家 能否 由 霸占 國會 者 來 領導
X		國家 還 有 許多 服 貿協議 以外 的 案件 待 審 ，
X		國會 失守 ，
FW	國會 正 是 民主 憲政 中 由 選舉 產生 的 最 高 民意 機關 ，	國會 正 是 民主 憲政 中 由 選舉 產生 的 最 高 民意 機關 ，
X		國會 被 占 無法 議事 ，
FW	國會 象徵 的 就是 民意 。	國會 象徵 的 就是 民意 。
X	國會 凜然 不可 侵犯	國會 凜然 不可 侵犯 ，
X		國際 社會 對 烏克蘭 「 人民 民主 」 一 片 稱 揚 。
X		國際 社會 對 烏克蘭 失去 克里米亞 的 惋惜 ，
X		國際 媒體 把 鏡頭 從 基輔 移 到 了 克里米亞 ，
LL	結黨營私	執政 菁英 則 長袖善舞 、 結黨營私 ；
X		基本 上 都 採取 尊重 及 不 介入 的 原則 ；
X		將 《 兩岸 服貿 協議 》 送進 院會 存查 。
LL	鬥垮	將 他 鬥垮 ，
X		將 使 台灣 更加 依賴 中國 ，
LL	無效	將 使 歐盟 的 制裁 顯得 無效 又 自傷 ，
X		將 使 歐盟 的 制裁 顯得 無效 又 自傷 ，
X		將 其 拉回 「 逐條 審查 」 ；
LL	動輒	將 長久以來 朝野 政黨 動輒 以 「 黨紀 」 、 「 黨規 」 懲處 黨員 的 鍘刀 繳械 。
X		帶去 了 十億 美元 貸款 的 大禮 ；
X		帶頭 的 幾 個 學生 當 非 出於 無知 ；
X		張慶忠 的 「 黑暗 三十 秒 」 固然 應 受 抨擊 ，
FW	 「 捍衛 民主 」 	強調 「 捍衛 民主 」 ，
LL	得不償失 。	得不償失 。
X		得不償失 。
X		得來 不易 ，
X		從 「 看出 問題 」 到 「 解決 問題 」 ，
X		從 占領 立法院 到 占領 行政院 ，
X		從 先前 地院 的 假 處分 判決 與 高院 駁回 國民黨 的 抗告 看 ，
X		從 這 個 觀點 看 ，
X		從 學生 發動 突襲 占領 議場 ，
LL	不見天日	從此 不見天日 ；
X	不見天日	從此 不見天日 ；
LL	 壟斷	從而 壟斷 了 民主 舞台 ；
X		從而 壟斷 了 民主 舞台 ；
X		掛 著 「 國民黨 不 分區 立委 」 頭銜 出任 議長 的 王金平 ，
X		接下來 ，
TTC	毫無 疑問 ，	毫無 疑問 ，
X	毫無 疑問 	毫無 疑問 ，
X		牽涉 的 價值 爭論 較 低 ，
LL	為 鬥爭 而 鬥爭	現在 則 形諸 民進黨 之 為 鬥爭 而 鬥爭 ，
X	鬥爭	現在 則 形諸 民進黨 之 為 鬥爭 而 鬥爭 ，
X		現在 這 個 國家 是 由 我們 年輕人 在 領導 …… 。
X		理由 有 二 ：
X		理由 是 ，
X		畢竟 ，
BW	不可能 靠 著 街頭 抗議 或 國際 鎂光燈 解決 	畢竟 不可能 靠 著 街頭 抗議 或 國際 鎂光燈 解決 ，
X		眼看 已 難以 維持 ，
PS	竟	竟 也 構成 洩密 ，
LLL	葬送	竟 不惜 葬送 台灣 。
PS	竟	竟 以 可以 救濟 的 「 程序 正義 」 賠上 分秒必爭 且 無可 逆轉 的 「 台灣 全球化 機遇 」 ，
FW	「 台灣 全球化 機遇 」	竟 以 可以 救濟 的 「 程序 正義 」 賠上 分秒必爭 且 無可 逆轉 的 「 台灣 全球化 機遇 」 ，
PS	竟	竟 連 馬 政府 也 不 設 停損點 、 唾面自乾 地 和 學生 在 那裡 耗 著 ，
LL	唾面自乾 地	竟 連 馬 政府 也 不 設 停損點 、 唾面自乾 地 和 學生 在 那裡 耗 著 ，
X	唾面自乾	竟 連 馬 政府 也 不 設 停損點 、 唾面自乾 地 和 學生 在 那裡 耗 著 ，
X		第一 ，
X		第二 ，
X		第二 度 表示 意見 。
LL	陷	終 陷 惡性 循環 。
LL	惡性 循環	終 陷 惡性 循環 。
X		組織 健全 ，
X		統治 能力 也 受到 質疑 。
LL	軟弱 可 欺	莫非 就是 看穿 了 總統 的 軟弱 可 欺 ？
LL	軟弱	莫非 就是 看穿 了 總統 的 軟弱 可 欺 ？
LL	不能 動彈	被 卡住 不能 動彈 的 議案 豈止 服貿 協議 一 案 ？
X		被 卡住 不能 動彈 的 議案 豈止 服貿 協議 一 案 ？
X		許多 人 更 以 積極 態度 了解 政策 制訂 過程 ，
LL	錯誤 百出	許多 民眾 寧可 相信 錯誤 百出 的 「 懶人 包 」 ，
X		許多 民眾 寧可 相信 錯誤 百出 的 「 懶人 包 」 ，
X		許多 立委 對於 失去 問政 舞台 、 發言權 拱手讓人 ，
X		許多 法案 到 了 立法院 ，
X		許多 區域 夥伴 國家 要 看 北京 的 態度 ，
X		許多 國家 的 司法權 ，
X		許多 連 宋 的 支持 者 認為 三一九槍 擊 事件 有 造假 之 嫌 ，
X	「 反中  	這 一 場 「 反中 抗中 」 的 風暴 ，
X	抗中 」 	這 一 場 「 反中 抗中 」 的 風暴 ，
X		這 一 場 「 反中 抗中 」 的 風暴 ，
X		這 十六 年 來 的 各 種 大小 示威 抗議 陳情 ，
NCL	法匠	這 又 是 另 一 法匠 見解 。
X		這 又 是 另 一 法匠 見解 。
LL	讓 人 遺憾	這 也 是 日前 王金平 黨籍案 判決 讓 人 遺憾 的 主因 ，
X		這 也 是 日前 王金平 黨籍案 判決 讓 人 遺憾 的 主因 ，
BWF	這 不 是 民進黨 的 「 私有化 」 是 什麼 ？	這 不 是 民進黨 的 「 私有化 」 是 什麼 ？
BW	這 不 是 民進黨 的 「 私有化 」 是 什麼 ？	這 不 是 民進黨 的 「 私有化 」 是 什麼 ？
PS	這 不 是 在 阻斷 台灣 加入 ＴＰＰ 及 ＲＣＥＰ 之 路 嗎 ？	這 不 是 在 阻斷 台灣 加入 ＴＰＰ 及 ＲＣＥＰ 之 路 嗎 ？
X		這 不僅 是 台灣 首見 ，
ATF	最 厲 的 鬼魅	這 半 年 多 來 折磨 黃世銘 最 厲 的 鬼魅 ，
X		這 半 年 多 來 折磨 黃世銘 最 厲 的 鬼魅 ，
LL	 亂子 	這 件 事 所 起始 的 「 鬧 下 了 亂子 」 ，
X	踰越	這 在 任何 法治 社會 都 踰越 了 「 公民 自由 」 的 界限 。
DT	?	這 如何 讓 黨 內 理性 的 聲音 被 聽見 ？
X		這 如何 讓 黨 內 理性 的 聲音 被 聽見 ？
X		這 次 因 「 反 服貿 」 而 湧上 街頭 的 學生 ，
LL	荒謬	這 次 抗爭 畢竟 是 因 服貿協議 在 立院 荒謬 的 審議 過程 而 起 。
X		這 次 抗爭 畢竟 是 因 服貿協議 在 立院 荒謬 的 審議 過程 而 起 。
X		這 次 的 反 服貿 示威 ，
X		這 次 的 服貿 議題 ，
X		這 次 卻 又 添 一 樁 。
LL	迅雷不及掩耳 地	這 次 學生 迅雷不及掩耳 地 攻下 國會 ，
X		這 次 學生 迅雷不及掩耳 地 攻下 國會 ，
X		這 次 學運 如果 企圖 有所 成就 ，
X		這 次 學運 有沒有 可能 理性 和平 收場 ？
FW	民主 精神	這 並 不符 民主 精神 ，
LL	嚴酷 	這 使得 民進黨 若 再 執政 必 遭 北京 嚴酷 挾制 。
LL	挾制	這 使得 民進黨 若 再 執政 必 遭 北京 嚴酷 挾制 。
X		這 兩 天 ，
X	忽而	這 兩 天 他們 忽而 提出 三 訴求 ，
X		這 其中 除了 學生 群眾 對於 抗爭 路線 的 歧異 ，
X		這 其實 要 歸功於 台灣 民主 的 成熟 ，
X		這 和 一般 政黨 動員 的 社會 群眾 大不相同 。
X		這 股 沉默 力量 才能 成為 政府 處理 危機 的 後盾 。
X		這 是 一 把 雙面 刃 。
NCL	立法院 之 恥	這 是 立法院 之 恥 。
X		這 是 多數 懶人包 沒 提 的 事 ，
X		這 是 她 對 黨 「 私有化 」 的 憂慮 。
X		這 是 事實 ；
NCL	法匠	這 是 法匠 的 通病 ，
X		這 是 法匠 的 通病 ，
LL	悲劇	這 是 黃世銘 的 悲劇 ，
X		這 是 黃世銘 的 悲劇 ，
X		這 是 繼 民國 八十七年 的 釋字 四四五 號 解釋 之後 ，
LL	漠視	這 個 社會 裡 很多 人 的 「 公民 」 或 「 人民 」 的 身分 其實 是 被 漠視 了 。
NCL	棉花糖	這 個 政府 簡直 像 棉花糖 似地 ，
LL	自我 拉扯	這 個 國家 豈不 注定 要 在 想像 與 現實 的 兩極 間 自我 拉扯 ？
BW	這 個 國家 豈不 注定 要 在 想像 與 現實 的 兩極 間 自我 拉扯 ？	這 個 國家 豈不 注定 要 在 想像 與 現實 的 兩極 間 自我 拉扯 ？
X	注定	這 個 國家 豈不 注定 要 在 想像 與 現實 的 兩極 間 自我 拉扯 ？
X	反 民主	這 根本 是 反 民主 的 行徑 。
PS	這 真的 有 把 服貿 當 回 事 嗎 ？	這 真的 有 把 服貿 當 回 事 嗎 ？
PS	這 豈 符合 其 「 捍衛 民主 」 的 口號 ？	這 豈 符合 其 「 捍衛 民主 」 的 口號 ？
LL	扭曲	這 豈非 政黨 政治 的 扭曲 ？
PS	這 豈非 政黨 政治 的 扭曲 ？	這 豈非 政黨 政治 的 扭曲 ？
LL	拘泥 不 化	這 除了 拘泥 不 化 ，
X		這 堂 民主課 教 我們 的 事
NCL	這 堂 課	這 堂 課 一時 還 無法 下課 ，
LL	衰變	這 從 一連串 茉莉花 革命 的 衰變 已 可 得知 ，
NCL	 反 服貿 大 火	這 場 反 服貿 大 火 愈 燒 愈 烈 並 走上 歧路 ，
LL	風暴	這 場 服貿 風暴 ，
X		這 場 服貿 風暴 ，
NCL	風暴	這 場 服貿 風暴 至少 已 產生 三 種 效應 ：
NCL	風暴	這 場 服貿 風暴 的 弔詭 是 ：
X		這 場 服貿 風暴 應 如何 定性 ？
NCL	風暴	這 場 風暴 的 主角 是 大學生 ，
NCL	風暴	這 場 風暴 的 真正 性質 其實 是 「 反中 」 。
LL	混亂	這 場 混亂 將 伊於胡底 ？
X		這 場 混亂 將 伊於胡底 ？
X	正向	這 場 學運 有 頗多 正向 意義 ，
X		這 場 學運 有 頗多 正向 意義 ，
X		這 場 學運 的 社會 背景 ，
X		這 就是 台灣 的 立法 委員 ，
X		這 項 法案 自 去年 六月 送審 至今 已經 九 個 月 ，
X		這 對 知識分子 來 說 ，
X		這 對 高度 倚賴 俄國 油氣 的 歐盟 國家 一樣 會 有 傷害 ，
LL	決裂	這 種 社會 意見 的 對立 決裂 ，
X		這 種 社會 意見 的 對立 決裂 ，
LL	政府 的 失 能	這 確實 是 政府 的 失 能 。
X		這 確實 是 政府 的 失 能 。
X		這 點 ，
X		這 點 ，
PS	這 難道 不 是 民主 的 失控 ？	這 難道 不 是 民主 的 失控 ？
X	難道 不 是 民主 的 失控 ？	這 難道 不 是 民主 的 失控 ？
X		這 類 聲音 從來 不 曾 斷 過 。
NCL	民主 鬧劇	這 齣 民主 鬧劇 ，
PS	這些 人 有 認真 看待 學生 的 不滿 嗎 ？	這些 人 有 認真 看待 學生 的 不滿 嗎 ？
X		這些 人 有 認真 看待 學生 的 不滿 嗎 ？
